Piece,Side,page,row,column,side number,In_Out,Matched,Matched_side,Width,Height,symetry,m,c,head_flatness,
Page_0009_1_7,Page_0009_1_7_3_in,0009,1,7,3,in,0,,183.5347379,183.5347379,0.443966157,-0.095140682,48.90355205,,
Page_0009_1_7,Page_0009_1_7_4_out,0009,1,7,4,out,0,,218.6595527,218.6595527,0.560988873,-0.038952557,35.66054583,,
Page_0009_2_1,Page_0009_2_1_1_in,0009,2,1,1,in,0,,196.918765,196.918765,0.45436728,-0.153438646,51.48157117,,
Page_0009_2_1,Page_0009_2_1_2_out,0009,2,1,2,out,0,,196.471372,196.471372,0.476101655,-0.127968656,55.38255152,,
Page_0009_2_1,Page_0009_2_1_3_in,0009,2,1,3,in,0,,216.5294437,216.5294437,0.552202197,-0.016337119,38.07327031,,
Page_0009_2_1,Page_0009_2_1_4_out,0009,2,1,4,out,0,,210.0380918,210.0380918,0.511424427,0.059855167,27.87812276,,
Page_0009_2_2,Page_0009_2_2_1_in,0009,2,2,1,in,0,,261.5530539,261.5530539,0.481070019,-0.107047796,50.59201381,,
Page_0009_2_2,Page_0009_2_2_2_out,0009,2,2,2,out,0,,201.3578903,201.3578903,0.454014058,-0.005515116,28.65119449,,
Page_0009_2_2,Page_0009_2_2_3_in,0009,2,2,3,in,0,,219.2031022,219.2031022,0.547096774,-0.083267868,50.09511037,,
Page_0009_2_2,Page_0009_2_2_4_out,0009,2,2,4,out,0,,218.2131985,218.2131985,0.526681647,-0.016005866,38.25618632,,
Page_0009_2_3,Page_0009_2_3_1_in,0009,2,3,1,in,0,,213.4689673,213.4689673,0.560117624,0.014969701,32.51120593,,
Page_0009_2_3,Page_0009_2_3_2_out,0009,2,3,2,out,0,,219.0570702,219.0570702,0.558933856,-0.008301674,34.05491333,,
Page_0009_2_3,Page_0009_2_3_3_in,0009,2,3,3,in,0,,218.0022936,218.0022936,0.461778012,-0.102471676,41.1735218,,
Page_0009_2_3,Page_0009_2_3_4_out,0009,2,3,4,out,0,,194.0025773,194.0025773,0.450700109,0.010840093,38.014413,,
Page_0009_2_4,Page_0009_2_4_1_in,0009,2,4,1,in,0,,248.0020161,248.0020161,0.485098772,0.05448597,28.25564982,,
Page_0009_2_4,Page_0009_2_4_2_out,0009,2,4,2,out,0,,185.0108105,185.0108105,0.420140816,-0.017303474,31.95442467,,
Page_0009_2_4,Page_0009_2_4_3_in,0009,2,4,3,in,0,,200.6913052,200.6913052,0.5294585,-0.132212774,62.17320343,,
Page_0009_2_4,Page_0009_2_4_4_out,0009,2,4,4,out,0,,217.4971264,217.4971264,0.572370785,-0.06993504,50.52480184,,
Page_0009_2_5,Page_0009_2_5_1_in,0009,2,5,1,in,0,,205.4117816,205.4117816,0.556050623,-0.015702926,36.48205012,,
Page_0009_2_5,Page_0009_2_5_2_out,0009,2,5,2,out,0,,202.5561651,202.5561651,0.38833508,-0.189604627,53.2356935,,
Page_0009_2_5,Page_0009_2_5_3_in,0009,2,5,3,in,0,,210.0856968,210.0856968,0.628194671,0.089309355,22.39630206,,
Page_0009_2_5,Page_0009_2_5_4_out,0009,2,5,4,out,0,,197.3068676,197.3068676,0.592550732,0.106342622,20.43610667,,
Page_0009_2_6,Page_0009_2_6_1_in,0009,2,6,1,in,0,,215.1139233,215.1139233,0.591671349,0.134186715,20.44352144,,
Page_0009_2_6,Page_0009_2_6_2_out,0009,2,6,2,out,0,,223.0358716,223.0358716,0.538044025,0.109123264,19.52908679,,
Page_0009_2_6,Page_0009_2_6_3_in,0009,2,6,3,in,0,,195.9234544,195.9234544,0.427030688,0.032745891,41.11759244,,
Page_0009_2_6,Page_0009_2_6_4_out,0009,2,6,4,out,0,,215.7521726,215.7521726,0.489870889,-0.083348141,41.2604973,,
Page_0009_2_7,Page_0009_2_7_1_in,0009,2,7,1,in,0,,249.6497547,249.6497547,0.634464501,0.069644269,28.58858671,,
Page_0009_2_7,Page_0009_2_7_2_out,0009,2,7,2,out,0,,229.0087335,229.0087335,0.569987606,0.064841437,21.65154671,,
Page_0009_2_7,Page_0009_2_7_3_in,0009,2,7,3,in,0,,242.4046204,242.4046204,0.491626957,-0.058546202,48.82857151,,
Page_0009_2_7,Page_0009_2_7_4_out,0009,2,7,4,out,0,,224.1807307,224.1807307,0.375231311,-0.205634668,54.94645193,,
Page_0009_3_1,Page_0009_3_1_1_in,0009,3,1,1,in,0,,215.4553318,215.4553318,0.491200103,0.090512121,31.75197244,,
Page_0009_3_1,Page_0009_3_1_2_out,0009,3,1,2,out,0,,205.4774927,205.4774927,0.455271074,-0.107983394,46.38098939,,
Page_0009_3_1,Page_0009_3_1_3_in,0009,3,1,3,in,0,,224.0022321,224.0022321,0.492317197,0.014017455,30.10152418,,
Page_0009_3_1,Page_0009_3_1_4_out,0009,3,1,4,out,0,,217.0829335,217.0829335,0.624615385,0.13176202,16.67039681,,
Page_0009_3_2,Page_0009_3_2_1_in,0009,3,2,1,in,0,,195.739623,195.739623,0.596283343,0.067290154,30.84020203,,
Page_0009_3_2,Page_0009_3_2_2_out,0009,3,2,2,out,0,,214.946505,214.946505,0.58027791,0.01648328,37.34209461,,
Page_0009_3_2,Page_0009_3_2_3_in,0009,3,2,3,in,0,,243.1316516,243.1316516,0.365757109,-0.059466864,37.19464563,,
Page_0009_3_2,Page_0009_3_2_4_out,0009,3,2,4,out,0,,184.133104,184.133104,0.392891904,-0.121738923,42.57038168,,
Page_0009_3_3,Page_0009_3_3_1_in,0009,3,3,1,in,0,,252.6420393,252.6420393,0.527918782,0.103212988,26.55882718,,
Page_0009_3_3,Page_0009_3_3_2_out,0009,3,3,2,out,0,,186.8180933,186.8180933,0.453425403,0.045250279,29.48460054,,
Page_0009_3_3,Page_0009_3_3_3_in,0009,3,3,3,in,0,,195.5019181,195.5019181,0.536668324,0.014900731,38.00324343,,
Page_0009_3_3,Page_0009_3_3_4_out,0009,3,3,4,out,0,,219.2031022,219.2031022,0.58516129,0.007381664,33.78311614,,
Page_0009_3_4,Page_0009_3_4_1_in,0009,3,4,1,in,0,,226.2675408,226.2675408,0.595523175,0.062091841,20.13517739,,
Page_0009_3_4,Page_0009_3_4_2_out,0009,3,4,2,out,0,,282.0638226,282.0638226,0.500829563,0.027480226,29.98749452,,
Page_0009_3_4,Page_0009_3_4_3_in,0009,3,4,3,in,0,,168.4280262,168.4280262,0.501269036,0.045355753,25.9263417,,
Page_0009_3_4,Page_0009_3_4_4_out,0009,3,4,4,out,0,,263.9734835,263.9734835,0.534844006,-0.094431027,51.6737384,,
Page_0009_3_5,Page_0009_3_5_1_in,0009,3,5,1,in,0,,207.4728898,207.4728898,0.455894994,-0.019445127,35.61643284,,
Page_0009_3_5,Page_0009_3_5_2_out,0009,3,5,2,out,0,,231,231,0.463203463,0.026630718,24.81806605,,
Page_0009_3_5,Page_0009_3_5_3_in,0009,3,5,3,in,0,,193.064756,193.064756,0.643558513,0.14590685,15.63823902,,
Page_0009_3_5,Page_0009_3_5_4_out,0009,3,5,4,out,0,,252.3350947,252.3350947,0.520817301,-0.038557212,38.52260197,,
Page_0009_3_6,Page_0009_3_6_1_in,0009,3,6,1,in,0,,218.2773465,218.2773465,0.419435408,-0.164895265,49.01076858,,
Page_0009_3_6,Page_0009_3_6_2_out,0009,3,6,2,out,0,,187.1710448,187.1710448,0.429966032,0.091849772,30.09599121,,
Page_0009_3_6,Page_0009_3_6_3_in,0009,3,6,3,in,0,,208.7534431,208.7534431,0.515695993,0.018078351,36.39212984,,
Page_0009_3_6,Page_0009_3_6_4_out,0009,3,6,4,out,0,,207.021738,207.021738,0.511689766,-0.016611867,43.84078651,,
Page_0009_3_7,Page_0009_3_7_1_in,0009,3,7,1,in,0,,225.0355527,225.0355527,0.50478861,-0.120191883,51.72463216,,
Page_0009_3_7,Page_0009_3_7_2_out,0009,3,7,2,out,0,,196.0408121,196.0408121,0.585553705,0.065272598,23.46851133,,
Page_0009_3_7,Page_0009_3_7_3_in,0009,3,7,3,in,0,,178.8994131,178.8994131,0.543665052,0.045400509,41.55721438,,
Page_0009_3_7,Page_0009_3_7_4_out,0009,3,7,4,out,0,,226.8082891,226.8082891,0.518836748,-0.144857123,62.35065916,,
Page_0009_4_1,Page_0009_4_1_1_in,0009,4,1,1,in,0,,203.0886506,203.0886506,0.585719481,0.024767509,31.58993532,,
Page_0009_4_1,Page_0009_4_1_2_out,0009,4,1,2,out,0,,245.6013029,245.6013029,0.548872679,-0.057526075,46.43280758,,
Page_0009_4_1,Page_0009_4_1_3_in,0009,4,1,3,in,0,,194.3707797,194.3707797,0.494759132,-0.084086497,39.66767368,,
Page_0009_4_1,Page_0009_4_1_4_out,0009,4,1,4,out,0,,238.2141893,238.2141893,0.470165298,-0.126738683,54.18004177,,
Page_0009_4_2,Page_0009_4_2_1_in,0009,4,2,1,in,0,,193.064756,193.064756,0.469281537,-0.005949751,29.09851186,,
Page_0009_4_2,Page_0009_4_2_2_out,0009,4,2,2,out,0,,261.5587888,261.5587888,0.561282212,-0.013059041,39.92211802,,
Page_0009_4_2,Page_0009_4_2_3_in,0009,4,2,3,in,0,,208.540164,208.540164,0.628434777,0.085069736,16.81148373,,
Page_0009_4_2,Page_0009_4_2_4_out,0009,4,2,4,out,0,,281.7108447,281.7108447,0.468529882,-0.12158752,51.17578887,,
Page_0009_4_3,Page_0009_4_3_1_in,0009,4,3,1,in,0,,233.0193125,233.0193125,0.571752182,-0.003558664,32.99094176,,
Page_0009_4_3,Page_0009_4_3_2_out,0009,4,3,2,out,0,,211.1421322,211.1421322,0.420156569,0.002719675,32.36129742,,
Page_0009_4_3,Page_0009_4_3_3_in,0009,4,3,3,in,0,,180.1776901,180.1776901,0.458723509,-0.03663299,42.26347821,,
Page_0009_4_3,Page_0009_4_3_4_out,0009,4,3,4,out,0,,201.6829195,201.6829195,0.641656013,0.095293314,20.60145021,,
Page_0009_4_4,Page_0009_4_4_1_in,0009,4,4,1,in,0,,216.1480974,216.1480974,0.408219178,-0.009582686,28.92005558,,
Page_0009_4_4,Page_0009_4_4_2_out,0009,4,4,2,out,0,,249.8019215,249.8019215,0.571192769,-0.00487972,35.43358982,,
Page_0009_4_4,Page_0009_4_4_3_in,0009,4,4,3,in,0,,193.0414463,193.0414463,0.594337851,0.123065368,17.11054961,,
Page_0009_4_4,Page_0009_4_4_4_out,0009,4,4,4,out,0,,265.1886121,265.1886121,0.533764664,-0.099843421,50.83219684,,
Page_0009_4_5,Page_0009_4_5_1_in,0009,4,5,1,in,0,,220.0045454,220.0045454,0.572517665,0.028958525,26.16002607,,
Page_0009_4_5,Page_0009_4_5_2_out,0009,4,5,2,out,0,,240.2519511,240.2519511,0.414788379,-0.057570426,43.29340323,,
Page_0009_4_5,Page_0009_4_5_3_in,0009,4,5,3,in,0,,193.0932417,193.0932417,0.426820437,-0.042882739,35.46454908,,
Page_0009_4_5,Page_0009_4_5_4_out,0009,4,5,4,out,0,,215.5226206,215.5226206,0.591280947,0.05342117,23.10451969,,
Page_0009_4_6,Page_0009_4_6_1_in,0009,4,6,1,in,0,,190.2629759,190.2629759,0.51961326,-0.005704679,42.91705471,,
Page_0009_4_6,Page_0009_4_6_2_out,0009,4,6,2,out,0,,213.466625,213.466625,0.54880618,-0.065316379,51.04802996,,
Page_0009_4_6,Page_0009_4_6_3_in,0009,4,6,3,in,0,,248.07257,248.07257,0.502599935,-0.04271762,36.40836441,,
Page_0009_4_6,Page_0009_4_6_4_out,0009,4,6,4,out,0,,202.2992832,202.2992832,0.437287721,-0.02417384,31.70367362,,
Page_0009_4_7,Page_0009_4_7_1_in,0009,4,7,1,in,0,,209.5375861,209.5375861,0.473397713,0.043602959,25.47134281,,
Page_0009_4_7,Page_0009_4_7_2_out,0009,4,7,2,out,0,,271.2655525,271.2655525,0.574478494,0.093723039,21.67107078,,
Page_0009_4_7,Page_0009_4_7_3_in,0009,4,7,3,in,0,,190.0947132,190.0947132,0.699856099,0.159825036,16.6339258,,
Page_0009_4_7,Page_0009_4_7_4_out,0009,4,7,4,out,0,,297.4172154,297.4172154,0.5019501,-0.094880964,51.00173422,,
Page_0009_5_1,Page_0009_5_1_1_in,0009,5,1,1,in,0,,260.403533,260.403533,0.557867571,-0.060379018,49.18648996,,
Page_0009_5_1,Page_0009_5_1_2_out,0009,5,1,2,out,0,,212.475881,212.475881,0.459398396,0.041658073,25.49296706,,
Page_0009_5_1,Page_0009_5_1_3_in,0009,5,1,3,in,0,,216.3330765,216.3330765,0.444615385,-0.087045117,42.84162359,,
Page_0009_5_1,Page_0009_5_1_4_out,0009,5,1,4,out,0,,197.8206258,197.8206258,0.567347252,0.051114698,25.86307891,,
Page_0009_5_2,Page_0009_5_2_1_in,0009,5,2,1,in,0,,213.1384527,213.1384527,0.597737078,0.039660827,28.14540042,,
Page_0009_5_2,Page_0009_5_2_2_out,0009,5,2,2,out,0,,217.8302091,217.8302091,0.551232877,0.078219694,18.56409997,,
Page_0009_5_2,Page_0009_5_2_3_in,0009,5,2,3,in,0,,265.0471656,265.0471656,0.412669039,-0.047081661,40.72897796,,
Page_0009_5_2,Page_0009_5_2_4_out,0009,5,2,4,out,0,,192.0338512,192.0338512,0.420424655,0.008250939,34.30906007,,
Page_0009_5_3,Page_0009_5_3_1_in,0009,5,3,1,in,0,,187.7711373,187.7711373,0.576663452,0.058401223,25.95751329,,
Page_0009_5_3,Page_0009_5_3_2_out,0009,5,3,2,out,0,,244.7243347,244.7243347,0.539472366,-0.081307344,54.28471774,,
Page_0009_5_3,Page_0009_5_3_3_in,0009,5,3,3,in,0,,206.4097866,206.4097866,0.496913508,-0.05727557,39.03697632,,
Page_0009_5_3,Page_0009_5_3_4_out,0009,5,3,4,out,0,,237.2108766,237.2108766,0.435746148,-0.149457547,60.48052219,,
Page_0009_5_4,Page_0009_5_4_1_in,0009,5,4,1,in,0,,230.8246087,230.8246087,0.497747748,-0.076955059,38.81908753,,
Page_0009_5_4,Page_0009_5_4_2_out,0009,5,4,2,out,0,,249.1625975,249.1625975,0.437228182,-0.129545968,50.22359636,,
Page_0009_5_4,Page_0009_5_4_3_in,0009,5,4,3,in,0,,191.0235588,191.0235588,0.471060565,-0.096547684,41.32349986,,
Page_0009_5_4,Page_0009_5_4_4_out,0009,5,4,4,out,0,,220.0772592,220.0772592,0.56156832,-0.017947687,44.82148834,,
Page_0009_5_5,Page_0009_5_5_1_in,0009,5,5,1,in,0,,197.6486782,197.6486782,0.466581339,0.028351619,27.53480966,,
Page_0009_5_5,Page_0009_5_5_2_out,0009,5,5,2,out,0,,242.7385425,242.7385425,0.590390686,0.053741958,27.06320644,,
Page_0009_5_5,Page_0009_5_5_3_in,0009,5,5,3,in,0,,202.4845673,202.4845673,0.668780488,0.142028016,12.79369453,,
Page_0009_5_5,Page_0009_5_5_4_out,0009,5,5,4,out,0,,272.1506936,272.1506936,0.462438906,-0.129963769,53.83750092,,
Page_0009_5_6,Page_0009_5_6_1_in,0009,5,6,1,in,0,,233.4523506,233.4523506,0.474642202,-0.117525639,52.54130023,,
Page_0009_5_6,Page_0009_5_6_2_out,0009,5,6,2,out,0,,206.1965082,206.1965082,0.416398147,-0.129856154,43.59313945,,
Page_0009_5_6,Page_0009_5_6_3_in,0009,5,6,3,in,0,,245.9857719,245.9857719,0.511874267,-0.059625875,42.68446329,,
Page_0009_5_6,Page_0009_5_6_4_out,0009,5,6,4,out,0,,203.009852,203.009852,0.584475772,0.119415236,17.17615997,,
Page_0009_5_7,Page_0009_5_7_1_in,0009,5,7,1,in,0,,194.3116054,194.3116054,0.452604815,-0.11566469,45.547285,,
Page_0009_5_7,Page_0009_5_7_2_out,0009,5,7,2,out,0,,233.8567938,233.8567938,0.520104591,-0.070806765,48.74563895,,
Page_0009_5_7,Page_0009_5_7_3_in,0009,5,7,3,in,0,,210.857772,210.857772,0.533838645,-0.023246843,31.62816073,,
Page_0009_5_7,Page_0009_5_7_4_out,0009,5,7,4,out,0,,242.0516474,242.0516474,0.493727492,-0.090807001,48.94965568,,
Page_0010_1_1,Page_0010_1_1_1_in,0010,1,1,1,in,0,,193.2588937,193.2588937,0.604648049,-0.004162562,39.92438311,,
Page_0010_1_1,Page_0010_1_1_2_out,0010,1,1,2,out,0,,216.3168972,216.3168972,0.562135362,-0.048552938,46.79341328,,
Page_0010_1_1,Page_0010_1_1_3_in,0010,1,1,3,in,0,,246.1645791,246.1645791,0.560176246,-0.003072194,33.65466609,,
Page_0010_1_1,Page_0010_1_1_4_out,0010,1,1,4,out,0,,208.2402459,208.2402459,0.398948436,-0.056472726,32.940389,,
Page_0010_1_2,Page_0010_1_2_1_in,0010,1,2,1,in,0,,241.1327435,241.1327435,0.475724482,-0.083043358,42.25684302,,
Page_0010_1_2,Page_0010_1_2_2_out,0010,1,2,2,out,0,,204.002451,204.002451,0.444361679,-0.119309611,40.55320742,,
Page_0010_1_2,Page_0010_1_2_3_in,0010,1,2,3,in,0,,252.9584946,252.9584946,0.529880603,-0.033826295,37.72493223,,
Page_0010_1_2,Page_0010_1_2_4_out,0010,1,2,4,out,0,,218.1857007,218.1857007,0.639848755,0.173528637,13.25946497,,
Page_0010_1_3,Page_0010_1_3_1_in,0010,1,3,1,in,0,,197.7321421,197.7321421,0.464039081,0.012923518,45.69205408,,
Page_0010_1_3,Page_0010_1_3_2_out,0010,1,3,2,out,0,,207.7618829,207.7618829,0.667693733,-0.076656675,60.12586424,,
Page_0010_1_3,Page_0010_1_3_3_in,0010,1,3,3,in,0,,252.051582,252.051582,0.483299229,-0.149053231,63.10136913,,
Page_0010_1_3,Page_0010_1_3_4_out,0010,1,3,4,out,0,,202.3561217,202.3561217,0.416235225,-0.096454035,40.42606026,,
Page_0010_1_4,Page_0010_1_4_1_in,0010,1,4,1,in,0,,276.6532125,276.6532125,0.582842285,-0.034076689,43.78345274,,
Page_0010_1_4,Page_0010_1_4_2_out,0010,1,4,2,out,0,,199.0025125,199.0025125,0.536260795,-0.025812368,30.71417125,,
Page_0010_1_4,Page_0010_1_4_3_in,0010,1,4,3,in,0,,217.9105321,217.9105321,0.522817732,-0.066507302,56.45973604,,
Page_0010_1_4,Page_0010_1_4_4_out,0010,1,4,4,out,0,,234.0875904,234.0875904,0.589046846,-0.098136085,65.23356662,,
Page_0010_1_5,Page_0010_1_5_1_in,0010,1,5,1,in,0,,193.4373284,193.4373284,0.458495911,-0.10319546,42.76525033,,
Page_0010_1_5,Page_0010_1_5_2_out,0010,1,5,2,out,0,,240.6075643,240.6075643,0.563843018,-0.142677426,63.21054539,,
Page_0010_1_5,Page_0010_1_5_3_in,0010,1,5,3,in,0,,220.9524836,220.9524836,0.585989349,-0.00556397,31.86439085,,
Page_0010_1_5,Page_0010_1_5_4_out,0010,1,5,4,out,0,,258.6310113,258.6310113,0.531155629,-0.105772119,56.43684044,,
Page_0010_1_6,Page_0010_1_6_1_in,0010,1,6,1,in,0,,220.1113355,220.1113355,0.489793391,-0.000167265,39.85271828,,
Page_0010_1_6,Page_0010_1_6_2_out,0010,1,6,2,out,0,,204.9780476,204.9780476,0.490003808,-0.116865663,46.89725231,,
Page_0010_1_6,Page_0010_1_6_3_in,0010,1,6,3,in,0,,235.0765833,235.0765833,0.495611733,-0.015188584,34.02082181,,
Page_0010_1_6,Page_0010_1_6_4_out,0010,1,6,4,out,0,,214.0584032,214.0584032,0.60668689,0.100763486,17.99612365,,
Page_0010_1_7,Page_0010_1_7_1_in,0010,1,7,1,in,0,,209.7736876,209.7736876,0.616702647,0.012523113,31.9180046,,
Page_0010_1_7,Page_0010_1_7_2_out,0010,1,7,2,out,0,,224.1428116,224.1428116,0.542515924,-0.03545116,41.58601167,,
Page_0010_1_7,Page_0010_1_7_3_in,0010,1,7,3,in,0,,210.2379604,210.2379604,0.461538462,-0.123849223,45.7027408,,
Page_0010_1_7,Page_0010_1_7_4_out,0010,1,7,4,out,0,,199.0401969,199.0401969,0.655274251,0.078920088,31.43304951,,
Page_0010_2_1,Page_0010_2_1_1_in,0010,2,1,1,in,0,,188.2657696,188.2657696,0.390475116,-0.087427174,35.68663381,,
Page_0010_2_1,Page_0010_2_1_2_out,0010,2,1,2,out,0,,217.8302091,217.8302091,0.670600632,0.062801827,30.19488302,,
Page_0010_2_1,Page_0010_2_1_3_in,0010,2,1,3,in,0,,233.2380758,233.2380758,0.57,0.013604881,23.61621768,,
Page_0010_2_1,Page_0010_2_1_4_out,0010,2,1,4,out,0,,249.2007223,249.2007223,0.414631004,-0.042878945,37.54833745,,
Page_0010_2_2,Page_0010_2_2_1_in,0010,2,2,1,in,0,,205,205,0.370731707,-0.124118519,41.05270058,,
Page_0010_2_2,Page_0010_2_2_2_out,0010,2,2,2,out,0,,226.373585,226.373585,0.593638404,0.005961195,30.54174193,,
Page_0010_2_2,Page_0010_2_2_3_in,0010,2,2,3,in,0,,217.1174797,217.1174797,0.566822232,0.032322606,24.30271782,,
Page_0010_2_2,Page_0010_2_2_4_out,0010,2,2,4,out,0,,249.008032,249.008032,0.439190388,-0.060009222,47.94098999,,
Page_0010_2_4,Page_0010_2_4_1_in,0010,2,4,1,in,0,,208.0624906,208.0624906,0.536590437,0.024970289,29.55029694,,
Page_0010_2_4,Page_0010_2_4_2_out,0010,2,4,2,out,0,,246.1645791,246.1645791,0.570572801,-0.034854101,39.91339978,,
Page_0010_2_4,Page_0010_2_4_3_in,0010,2,4,3,in,0,,199.3614807,199.3614807,0.445716442,-0.137555545,48.13547568,,
Page_0010_2_4,Page_0010_2_4_4_out,0010,2,4,4,out,0,,236.4148895,236.4148895,0.517712732,-0.049889917,44.44368276,,
Page_0010_2_5,Page_0010_2_5_1_in,0010,2,5,1,in,0,,197.1243263,197.1243263,0.525142828,-0.006944176,32.21724298,,
Page_0010_2_5,Page_0010_2_5_2_out,0010,2,5,2,out,0,,226.0353955,226.0353955,0.488608784,-0.057621364,47.52683301,,
Page_0010_2_5,Page_0010_2_5_3_in,0010,2,5,3,in,0,,195.064092,195.064092,0.595795007,0.110962817,18.89751161,,
Page_0010_2_5,Page_0010_2_5_4_out,0010,2,5,4,out,0,,226.1083811,226.1083811,0.503745721,-0.035304131,35.2432514,,
Page_0010_2_6,Page_0010_2_6_1_in,0010,2,6,1,in,0,,175.9602228,175.9602228,0.54256831,-0.05384278,52.14027418,,
Page_0010_2_6,Page_0010_2_6_2_out,0010,2,6,2,out,0,,221.3820228,221.3820228,0.541562946,-0.131257664,66.29338826,,
Page_0010_2_6,Page_0010_2_6_3_in,0010,2,6,3,in,0,,228.4928883,228.4928883,0.462563926,-0.111879424,48.40790427,,
Page_0010_2_6,Page_0010_2_6_4_out,0010,2,6,4,out,0,,175.1827617,175.1827617,0.446772459,-0.109004471,38.98934984,,
Page_0010_2_7,Page_0010_2_7_1_in,0010,2,7,1,in,0,,234.0534127,234.0534127,0.446085322,-0.040866785,35.86770157,,
Page_0010_2_7,Page_0010_2_7_2_out,0010,2,7,2,out,0,,204.244951,204.244951,0.471569662,-0.00792043,29.15377958,,
Page_0010_2_7,Page_0010_2_7_3_in,0010,2,7,3,in,0,,192.0234361,192.0234361,0.581726467,0.068208331,31.2378017,,
Page_0010_2_7,Page_0010_2_7_4_out,0010,2,7,4,out,0,,212.8966886,212.8966886,0.596911197,0.042731029,31.66254531,,
Page_0010_3_2,Page_0010_3_2_1_in,0010,3,2,1,in,0,,214.0023364,214.0023364,0.493853309,-0.052223936,34.99253006,,
Page_0010_3_2,Page_0010_3_2_2_out,0010,3,2,2,out,0,,226.0088494,226.0088494,0.445575568,-0.026704176,36.62411986,,
Page_0010_3_2,Page_0010_3_2_3_in,0010,3,2,3,in,0,,198.3633031,198.3633031,0.568923452,0.064608422,22.56322308,,
Page_0010_3_2,Page_0010_3_2_4_out,0010,3,2,4,out,0,,239.4702487,239.4702487,0.476092491,-0.086589159,44.99421927,,
Page_0010_3_3,Page_0010_3_3_1_in,0010,3,3,1,in,0,,206.5187643,206.5187643,0.654865182,0.085796056,20.33626115,,
Page_0010_3_3,Page_0010_3_3_2_out,0010,3,3,2,out,0,,255.1313387,255.1313387,0.463743624,-0.11539301,50.01654038,,
Page_0010_3_3,Page_0010_3_3_3_in,0010,3,3,3,in,0,,193.2588937,193.2588937,0.472944389,-0.010517647,31.25792161,,
Page_0010_3_3,Page_0010_3_3_4_out,0010,3,3,4,out,0,,222.6117697,222.6117697,0.55613851,-0.028335931,40.03863816,,
Page_0010_3_4,Page_0010_3_4_1_in,0010,3,4,1,in,0,,197.6486782,197.6486782,0.60906182,0.109873257,18.36044297,,
Page_0010_3_4,Page_0010_3_4_2_out,0010,3,4,2,out,0,,308.0162333,308.0162333,0.455235365,-0.10783368,53.12828429,,
Page_0010_3_4,Page_0010_3_4_3_in,0010,3,4,3,in,0,,197.1217898,197.1217898,0.436317781,0.012300155,30.74989695,,
Page_0010_3_4,Page_0010_3_4_4_out,0010,3,4,4,out,0,,269.3566409,269.3566409,0.711314487,0.070731964,27.72647795,,
Page_0010_3_5,Page_0010_3_5_1_in,0010,3,5,1,in,0,,166.2077014,166.2077014,0.446334842,0.05362949,29.92527303,,
Page_0010_3_5,Page_0010_3_5_2_out,0010,3,5,2,out,0,,268.7005769,268.7005769,0.527894737,-0.081252569,49.77916341,,
Page_0010_3_5,Page_0010_3_5_3_in,0010,3,5,3,in,0,,212.0023585,212.0023585,0.621292691,0.141542087,17.79199745,,
Page_0010_3_5,Page_0010_3_5_4_out,0010,3,5,4,out,0,,287.210724,287.210724,0.527603346,0.087678128,24.86683747,,
Page_0010_3_6,Page_0010_3_6_1_in,0010,3,6,1,in,0,,225.0799858,225.0799858,0.549002191,0.05232563,22.63287223,,
Page_0010_3_6,Page_0010_3_6_2_out,0010,3,6,2,out,0,,277.001805,277.001805,0.466453799,0.00518467,31.61223577,,
Page_0010_3_6,Page_0010_3_6_3_in,0010,3,6,3,in,0,,169.1449083,169.1449083,0.495595945,0.084501963,24.15162632,,
Page_0010_3_6,Page_0010_3_6_4_out,0010,3,6,4,out,0,,272.0386002,272.0386002,0.571245186,-0.115182512,62.78038141,,
Page_0010_3_7,Page_0010_3_7_1_in,0010,3,7,1,in,0,,208.1537893,208.1537893,0.463995569,-0.072617913,37.86518057,,
Page_0010_3_7,Page_0010_3_7_2_out,0010,3,7,2,out,0,,260.7316628,260.7316628,0.533899178,-0.07041996,46.0937313,,
Page_0010_3_7,Page_0010_3_7_3_in,0010,3,7,3,in,0,,205.4774927,205.4774927,0.609767651,0.060734987,22.04855618,,
Page_0010_3_7,Page_0010_3_7_4_out,0010,3,7,4,out,0,,264.7054967,264.7054967,0.543221681,-0.061848385,50.66837148,,
Page_0010_4_1,Page_0010_4_1_1_in,0010,4,1,1,in,0,,243.0740628,243.0740628,0.450723534,-0.131804268,50.29924806,,
Page_0010_4_1,Page_0010_4_1_2_out,0010,4,1,2,out,0,,184.4586675,184.4586675,0.478795004,-0.044252219,32.56113764,,
Page_0010_4_1,Page_0010_4_1_3_in,0010,4,1,3,in,0,,193.1890266,193.1890266,0.621134987,0.082867886,38.33413326,,
Page_0010_4_1,Page_0010_4_1_4_out,0010,4,1,4,out,0,,217.91971,217.91971,0.573227484,-0.096963141,60.63753195,,
Page_0010_4_2,Page_0010_4_2_1_in,0010,4,2,1,in,0,,195.829007,195.829007,0.572870218,0.050830695,19.4319389,,
Page_0010_4_2,Page_0010_4_2_2_out,0010,4,2,2,out,0,,273.7918918,273.7918918,0.442944425,-0.188122057,68.16475098,,
Page_0010_4_2,Page_0010_4_2_3_in,0010,4,2,3,in,0,,199.3037882,199.3037882,0.403202256,-0.021720416,29.98982379,,
Page_0010_4_2,Page_0010_4_2_4_out,0010,4,2,4,out,0,,242.5386567,242.5386567,0.616659584,0.061971105,26.85380108,,
